"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-06-26",,,"0.10","0.0","0.0","89","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-06-27",,,"0.62","0.0","0.0","90","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-06-28",,,"1.58","0.0","0.0","84","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-06-29",,,"1.78","0.0","0.0","85","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-06-30",,,"0.38","0.0","0.0","90","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-01",,,"0.00","0.0","0.0","91","79",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-02",,,"0.00","0.0","0.0","94","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-03",,,"0.00","0.0","0.0","93","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-04",,,"0.12","0.0","0.0","92","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-05",,,"0.00","0.0","0.0","96","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-06",,,"0.00","0.0","0.0","97","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-07",,,"0.00","0.0","0.0","94","80",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-08",,,"0.00","0.0","0.0","94","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-09",,,"0.00","0.0","0.0","96","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-10",,,"0.00","0.0","0.0","98","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-11",,,"0.00","0.0","0.0","95","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-12",,,"0.10","0.0","0.0","95","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-13",,,"0.01","0.0","0.0","94","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-14",,,"0.01","0.0","0.0","96","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-15",,,"0.05","0.0","0.0","95","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-16",,,"0.00","0.0","0.0","94","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-17",,,"0.00","0.0","0.0","95","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-18",,,"0.20","0.0","0.0","94","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-19",,,"0.07","0.0","0.0","94","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-20",,,"0.05","0.0","0.0","94","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-21",,,"2.19","0.0","0.0","94","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-22",,,"0.28","0.0","0.0","92","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-23",,,"1.16","0.0","0.0","93","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-24",,,"0.83","0.0","0.0","94","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-25",,,"0.78","0.0","0.0","91","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-26",,,"0.00","0.0","0.0","93","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-27",,,"0.00","0.0","0.0","93","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-28",,,"0.00","0.0","0.0","92","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-29",,,"0.00","0.0","0.0","93","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-30",,,"0.00","0.0","0.0","94","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-07-31",,,"0.00","0.0","0.0","93","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-01",,,"0.13","0.0","0.0","93","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-02",,,"0.05","0.0","0.0","93","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-03",,,"0.00","0.0","0.0","93","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-04",,,"0.00","0.0","0.0","93","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-05",,,"0.08","0.0","0.0","94","77",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-06",,,"0.00","0.0","0.0","95","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-07",,,"0.00","0.0","0.0","95","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-08",,,"0.53","0.0","0.0","95","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-09",,,"0.17","0.0","0.0","93","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-10",,,"0.00","0.0","0.0","90","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-11",,,"0.00","0.0","0.0","91","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-12",,,"0.35","0.0","0.0","92","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-13",,,"0.00","0.0","0.0","90","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-14",,,"0.16","0.0","0.0","90","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-15",,,"0.90","0.0","0.0","89","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-16",,,"0.30","0.0","0.0","85","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-17",,,"0.12","0.0","0.0","90","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-18",,,"0.00","0.0","0.0","92","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-19",,,"0.00","0.0","0.0","94","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-20",,,"0.00","0.0","0.0","94","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-21",,,"0.00","0.0","0.0","92","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-22",,,"1.56","0.0","0.0","94","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-23",,,"0.32","0.0","0.0","93","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-24",,,"0.02","0.0","0.0","93","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-25",,,"0.00","0.0","0.0","93","76",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-26",,,"0.00","0.0","0.0","94","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-27",,,"0.00","0.0","0.0","92","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-28",,,"0.19","0.0","0.0","89","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-29",,,"4.60","0.0","0.0","87","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-30",,,"0.20","0.0","0.0","89","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-08-31",,,"0.00","0.0","0.0","90","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-01",,,"0.00","0.0","0.0","92","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-02",,,"0.00","0.0","0.0","94","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-03",,,"0.96","0.0","0.0","94","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-04",,,"0.00","0.0","0.0","93","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-05",,,"0.86","0.0","0.0","91","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-06",,,"0.33","0.0","0.0","92","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-07",,,"0.36","0.0","0.0","92","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-08",,,"0.00","0.0","0.0","96","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-09",,,"0.01","0.0","0.0","91","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-10",,,"0.00","0.0","0.0","91","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-11",,,"0.00","0.0","0.0","93","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-12",,,"0.00","0.0","0.0","92","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-13",,,"0.00","0.0","0.0","91","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-14",,,"1.15","0.0","0.0","92","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-15",,,"0.00","0.0","0.0","89","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-16",,,"0.20","0.0","0.0","93","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-17",,,"0.10","0.0","0.0","93","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-18",,,"0.00","0.0","0.0","91","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-19",,,"0.14","0.0","0.0","90","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-20",,,"0.00","0.0","0.0","92","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-21",,,"0.00","0.0","0.0","94","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-22",,,"0.00","0.0","0.0","95","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-23",,,"0.00","0.0","0.0","94","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-24",,,"0.34","0.0","0.0","91","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-25",,,"0.03","0.0","0.0","92","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-26",,,"0.00","0.0","0.0","92","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-27",,,"0.08","0.0","0.0","91","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-28",,,"0.00","0.0","0.0","93","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-29",,,"0.00","0.0","0.0","88","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-09-30",,,"0.00","0.0","0.0","86","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-01",,,"0.00","0.0","0.0","85","68",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-02",,,"0.59","0.0","0.0","75","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-03",,,"8.00","0.0","0.0","78","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-04",,,"0.41","0.0","0.0","85","77",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-05",,,"0.00","0.0","0.0","85","68",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-06",,,"0.02","0.0","0.0","80","62",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-07",,,"0.12","0.0","0.0","82","64",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-08",,,"0.00","0.0","0.0","84","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-09",,,"0.00","0.0","0.0","88","69",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-10",,,"0.00","0.0","0.0","84","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-11",,,"0.05","0.0","0.0","85","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-12",,,"0.01","0.0","0.0","81","64",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-13",,,"0.00","0.0","0.0","79","52",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-14",,,"0.00","0.0","0.0","83","57",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-15",,,"0.00","0.0","0.0","86","60",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-16",,,"0.00","0.0","0.0","88","61",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-17",,,"0.00","0.0","0.0","89","63",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-18",,,"0.00","0.0","0.0","86","64",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-19",,,"0.00","0.0","0.0","83","58",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-20",,,"0.00","0.0","0.0","81","57",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-21",,,"0.00","0.0","0.0","83","59",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-22",,,"0.00","0.0","0.0","82","58",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-23",,,"0.00","0.0","0.0","83","63",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-24",,,"0.00","0.0","0.0","81","58",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-25",,,"0.00","0.0","0.0","82","53",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-26",,,"0.00","0.0","0.0","85","59",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-27",,,"0.00","0.0","0.0","86","59",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-28",,,"0.00","0.0","0.0","85","63",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-29",,,"0.00","0.0","0.0","86","59",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-30",,,"0.00","0.0","0.0","87","61",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-10-31",,,"0.00","0.0","0.0","86","64",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-01",,,"0.00","0.0","0.0","86","62",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-02",,,"0.00","0.0","0.0","86","69",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-03",,,"0.00","0.0","0.0","88","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-04",,,"0.00","0.0","0.0","83","68",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-05",,,"0.05","0.0","0.0","85","75",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-06",,,"3.32","0.0","0.0","85","65",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-07",,,"0.27","0.0","0.0","70","52",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-08",,,"0.00","0.0","0.0","67","53",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-09",,,"0.00","0.0","0.0","78","62",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-10",,,"0.00","0.0","0.0","82","69",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-11",,,"0.00","0.0","0.0","85","69",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-12",,,"0.00","0.0","0.0","86","74",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-13",,,"0.54","0.0","0.0","83","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-14",,,"0.02","0.0","0.0","76","44",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-15",,,"0.00","0.0","0.0","77","56",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-16",,,"0.00","0.0","0.0","73","47",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-17",,,"0.00","0.0","0.0","74","56",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-18",,,"0.27","0.0","0.0","79","62",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-19",,,"0.01","0.0","0.0","82","60",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-20",,,"0.00","0.0","0.0","82","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-21",,,"0.10","0.0","0.0","85","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-22",,,"0.00","0.0","0.0","83","69",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-23",,,"0.12","0.0","0.0","85","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-24",,,"0.10","0.0","0.0","86","71",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-25",,,"0.00","0.0","0.0","87","72",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-26",,,"0.00","0.0","0.0","86","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-27",,,"1.73","0.0","0.0","85","59",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-28",,,"0.08","0.0","0.0","61","56",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-29",,,"0.00","0.0","0.0","66","52",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-11-30",,,"0.02","0.0","0.0","63","39",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-01",,,"0.00","0.0","0.0","64",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-02",,,"0.14","0.0","0.0","70",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-03",,,"0.00","0.0","0.0","68",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-04",,,"0.00","0.0","0.0","74",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-05",,,"0.00","0.0","0.0","76",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-06",,,"0.00","0.0","0.0","77",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-07",,,"0.00","0.0","0.0","78",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-08",,,"0.02","0.0","0.0","78",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-09",,,"0.00","0.0","0.0","73",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-10",,,"0.47","0.0","0.0","74",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-11",,,"0.00","0.0","0.0","69",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-12",,,"0.00","0.0","0.0","68",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-13",,,"0.00","0.0","0.0","69",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-14",,,"0.00","0.0","0.0","74",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-15",,,"0.00","0.0","0.0","75",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-16",,,"0.00","0.0","0.0","73",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-17",,,"0.00","0.0","0.0","80",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-18",,,"0.00","0.0","0.0","79",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-19",,,"0.00","0.0","0.0","81",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-20",,,"0.00","0.0","0.0","82",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-21",,,"0.00","0.0","0.0","84",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-22",,,"0.00","0.0","0.0","84",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-23",,,"0.00","0.0","0.0","81",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-24",,,"0.00","0.0","0.0","80",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-25",,,"0.00","0.0","0.0","81",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-26",,,"0.00","0.0","0.0","82",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-27",,,"0.00","0.0","0.0","81",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-28",,,"0.00","0.0","0.0","75",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-29",,,"0.00","0.0","0.0","71",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-30",,,"0.00","0.0","0.0","71",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1992-12-31",,,"0.00","0.0","0.0","78",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-01",,,"0.00","0.0","0.0","81","64",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-02",,,"0.00","0.0","0.0","81","60",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-03",,,"0.00","0.0","0.0","82","62",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-04",,,"0.03","0.0","0.0","81","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-05",,,"0.06","0.0","0.0","82","66",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-06",,,"0.01","0.0","0.0","81","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-07",,,"0.00","0.0","0.0","79","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-08",,,"0.30","0.0","0.0","82","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-09",,,"1.21","0.0","0.0","81","62",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-10",,,"0.02","0.0","0.0","78","61",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-11",,,"0.00","0.0","0.0","83","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-12",,,"0.00","0.0","0.0","83","67",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-13",,,"0.07","0.0","0.0","82","66",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-14",,,"0.03","0.0","0.0","79","61",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-15",,,"1.40","0.0","0.0","71","56",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-16",,,"0.01","0.0","0.0","72","48",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-17",,,"0.01","0.0","0.0","73","45",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-18",,,"0.00","0.0","0.0","71","44",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-19",,,"0.00","0.0","0.0","78","52",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-20",,,"0.00","0.0","0.0","79","57",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-21",,,"0.00","0.0","0.0","79","63",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-22",,,"0.00","0.0","0.0","82","58",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-23",,,"0.00","0.0","0.0","83","60",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-24",,,"0.00","0.0","0.0","80","60",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-25",,,"0.05","0.0","0.0","80","60",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-26",,,"0.53","0.0","0.0","63","55",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-27",,,"0.56","0.0","0.0","64","46",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-28",,,"0.00","0.0","0.0","70","38",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-29",,,"0.00","0.0","0.0","74","45",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-30",,,"0.00","0.0","0.0","72","52",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-01-31",,,"0.00","0.0","0.0","73","50",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-01",,,"0.00","0.0","0.0","72","48",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-02",,,"0.00","0.0","0.0","70","48",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-03",,,"0.00","0.0","0.0","70","45",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-04",,,"0.00","0.0","0.0","73","51",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-05",,,"0.00","0.0","0.0","71","55",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-06",,,"0.00","0.0","0.0","73","49",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-07",,,"0.50","0.0","0.0","70","49",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-08",,,"0.03","0.0","0.0","74","49",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-09",,,"0.01","0.0","0.0","68","45",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-10",,,"0.01","0.0","0.0","71","53",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-11",,,"0.02","0.0","0.0","76","56",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-12",,,"0.38","0.0","0.0","77","64",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-13",,,"0.01","0.0","0.0","70","51",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-14",,,"0.00","0.0","0.0","73","50",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-15",,,"0.00","0.0","0.0","76","43",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-16",,,"0.00","0.0","0.0","78","55",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-17",,,"1.01","0.0","0.0","76","62",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-18",,,"0.01","0.0","0.0","67","51",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-19",,,"0.00","0.0","0.0","61","35",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-20",,,"0.00","0.0","0.0","70","40",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-21",,,"0.00","0.0","0.0","74","44",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1993-02-22",,,,"0.0","0.0","73","47",
